label,text
1,اتمنى ان تكون الاقامة اكثر من ذلك . فوجئت بان حجزي للغرفة المطلوبة انتهى ولكن الموظف الفلبيني مشكورا قام بترقية لغرفة موقعها اكثر من رائع في ال كورنر واعلى ولكن بنفس السعر.
0,لا يعرف الموظفون كيف يخدمون الضيوف . . . كانت أرضية الغرفة ممتلئة بالغبار و عند طلب من الموظف ارسال احد للتنظيف الغرفة اجاب بأن الغرفة كانت نظيفة قبل دخولنا و نحن سبب جلب الغبار أليه .
1,مجموعه قصصيه جيده جدا ،. خفيفه ومميزه ... نهايه كل قصه مختلفه.. اقربهم الى الجنتلمان و كوب ماء وليمونه : . كانت رفيقة طريق لبضعه ايام .، وقد قامت بدورها على أكمل وجه .. سعيده انى قرأت لمحمود تيمور الذى كان يرد ذكره فى فرع الادب من اللغه العربيه دايما و أغلبنا لا يعلم عنه شيئا للأسف .. محمود تيمور
0,قصص قصيرة تحاكي طبيعة المجتمع القروي في الفترة التي عاش فيها الكاتب، بشكل عام لم تكن ممتعة مقارنة بما يمكن أن تنتظره من ميخائيل نعيمة
0,مرضي. حجز الغرف لايشمل الافطار. السيرفس
1,جيد. الراحة في الشقة ومساحة الغرف والصالة. الحمام صغير بشكل عجيب ، ومصدي
1,عيش الحلم مرحبا بك دة شعورك داخل المكان الرحب الانيق مكان خارق موقع مميز جدا خدمة جميلة مستوى مميز جدا فى كل شى داخل المكان الجميع فى خدمتك من اول لحظة الوصول حتى مغادرة المكان الجميع مميزون خدمة غرف امن ريسبشن مطعم ادارة واعية لمكان خارق
0,الحين تغير سواء الباستا اللي احبها واطلبها دايما .. او البيتزا او خبز الثوم يمكن بيتزا السي فود للان ما تغيرت كثير بس يكفي الباستا واسمها كاربونارا فرقت علي كثير ف كنسلنا المطعم من القائمة :
1,تجربة شبه ممتازة . كل شيء. عدم وجود مصدر للماء بالقرب من المرحاض شطاف
0,في مقالات بتستحق خمس نجوم وفي مقالات بتستحق نجمة ... في شوية كلمات غريبة ... بس المقالات الحلوة فيه ..حلوة كتييير
0,هيبتا كان نفسي أكتب الريفيو أول ماخلصتها علشان أفتكر . ماعلينا :. أما عن االاسلوب:. كان في الفااظ وحاجات متجييش خالص مع رواية زي دي .. الفاظ شوارع . ده لا يمنع إني كنت متخيلة الرااجل وهو بيشرح السشن. والفكرة كانت جديدة ولذيذه. أما عن المحتوى:. غيير واقعي ... قعدت مستنية حلول ومالقتش. فيلم عربي كده. والكتااب بيتكلم وكأن الحب ده هو ال. . الوحييد اللي بيحرك أي حاجة .. وإن الإنسان بأديه يتحكم فيه وانه اهم حجة في الحياة . عزيزي الكااتب .. في في الدنيا اجات اكثر اهمية من الحب ... في مجاعاات وناس بتمووت واهدااف وتطور .. احنا بس اللي زانقين نفسنا هناك . غير إن فيييه حاجات كتير في الحياةة بتأثر على موضوع الحب واختيارااتك فيما يخص الارتباط .. وحاجاات منها خارج اراادتك. والاهم مما سبق فيه حاجة اسمها دييين .. بتحل مشااكل كتيير ... آه والله : . ده لا يمنع برده إني مش ندماانه إني قريتها .. انبسط منها .. وأكيد استفدت من كام حاجة. :
0,مرضي. الموقع والراحة والنظافة. لم تتم تلبية الطلبات من خدمة الغرف.لا يعطى بطانيات إضافية او سرير للأطفال على الرغم من الطلب قبل الدخول.التأخر في تسجيل الدخول والخروج و قله عدد موظفي الاستقبال.الواي فأي احيانا يقطع.
0,دقيقه من أسوأ ما قرأت ع الإطلاق
0,مشوقه لكن طول الرواية ممل وفقدني كثيرا أظن أني لن أقرأ حمد مراد مرة أخرى :/. بعض الكلمات المصرية في الحوارات هي التي فقدتني نحتاج لترجمة :
1,رائع جدا لا تفوت الفرصة في قراءته ، الحمدالله على نعمة الاسلام
0,نسيت الرواية منذ قرأتها اخر مرة واتوق لقراءتها مرة اخرى
1,رائع. اعجبني اخلاق موظفي الاستقبال و العمال كذلك طلبنا تمديد وقت الخروج و تمت موافقتهم على ذلك بكل بشاشة وجه. الانترنت ضعيف و السعر مبالغ فيه نوعا ما
0,كم مصادفات و مبالغات تجعل من هذا العمل فيلما هنديا بجدارة .. جزالة لغة جورجي زيدان هي الجانب الإيجابي الوحيد في القصة
0,الجمال قيمة و ليس مقدرا يقدر بالكم و الوزن .. الجمال قيمة مرتبطة بالذات .. بالروح المدركة ، و لا يمكن فصلها عن الحياة لأنها أصيلة فيها ... :. الصداقة التى تشبه شيك على بياض و كارت بلانش ليست صداقة بقدر ما هى خضوع و تسليم. الصاقة الكاملة هى التى تحتوى على قدر من هذه الخلافات الفاضلة الحافزة المنبهة المنشطة .. الصديقان النموذجيان هما كزوج من القنافذ .. و يتعاطفات و يتعاونان و يتلازمان و يتقاربان و لكن لا يذوبان فى بعضهما لأن كل واحد له درقة من الأشوال تحميه من أن يقتحم عليه الآخر خصوصيته و سريه و ينتهك وحدانية نفسه و قدسية استقلاله .. انا انظر الى هذه الخلافات على أنها وليدة الشخصية الإنسانية و على أنها طبيعية .. ليست شرا خالصا و ليست لعنة خالصة .. :. الثقة هى فاتحة الطريق. :. الإصطدام بالمجال ضرورى لكشف الحقيقة ونحن لا نفهم أنفسنا ولا نفهم الناس إلا فى هذه اللحظات .. لحظات الصدق والجمال والصراع الذى نخرج منه مجروحين ومصابين بخيبة الأمل والتعاسة والغؤبة وهى بقدر ماتكون غربة بالنسبة للآخرين تكون فى الواقع قرابة وصداقة وصلة أعمق بيننا وبين أنفسنا وإدراكا أعمق لحقيقتنا ولخيرنا وشرنا. :. صفحة . :. صفحة
0,ضعيف جدا. . معاملة الريسيبشنيست العرب غير جيدهالبوفيه غالى السعر مقارنه بعدم تنوع الطعام وعدم جودتهالنظافه غير جيده
0,تدهشني لغة غادة . واغرق في بعض افتراضاتها ...
1,القرب من أماكن التسوق . قربه من أماكن التسوق تعامل موظفي الاستقبال جيد. دورة المياه صغيرة تم خصم مبلغ من بطاقة البنك رغم أن شرط الدفع كان سيكون نقدا في الفندق
